116,-38.499309,-3.822235,-38.5047625,-3.8278779,-38.5006526,-3.811827,0.007847482568315429
117,-38.736373,-3.740503,-38.7366287,-3.7403762,-38.7312566,-3.7430979,2.8541326177720873E-4
118,-38.569061,-3.736682,-38.5692379,-3.7367395,-38.56897,-3.7366998,1.8601037605429547E-4
119,-35.039966,-8.37815,-38.55,-7.315,-38.54,-7.306,3.6675095914879328
122,-38.516353,-3.776395,-38.5160584,-3.7753754,-38.5157394,-3.7765163,0.001061307363585943
123,-38.437969,-3.884685,-38.4379421,-3.8871708,-38.4394226,-3.8862716,0.0024859455444555395
124,-38.452068,-3.746375,-38.4506895,-3.7468847,-38.4555579,-3.749382,0.0014697130127966397
126,-40.256004,-3.799023,-40.2555406,-3.7967441,-40.2557803,-3.7968003,0.0023255375228092346
135,-38.51845666666668,-3.797299999999996,-38.5184015,-3.7973919,-38.5182434,-3.7966877,1.0718661816182133E-4
136,-38.49504,-3.736188,-38.4951111,-3.7361132,-38.4940904,-3.7364547,1.0320004844907727E-4
137,-38.592731,-3.791403,-38.5854527,-3.7874634,-38.5911625,-3.7933395,0.008276116181521478
138,-38.613567,-3.980012,-38.6122473,-3.9756296,-38.6115354,-3.9801748,0.0045767934025918175
140,-38.592479,-3.791366,-38.5854527,-3.7874634,-38.5911625,-3.7933395,0.008037361410935539
141,-38.592731,-3.791266,-38.5854527,-3.7874634,-38.5911625,-3.7933395,0.008211785290059725
142,-38.55632,-3.757426,-38.5582325,-3.7579688,-38.5570268,-3.7567074,0.0019880362396122605
143,-38.662952,-3.766202,-38.6633757,-3.7665361,-38.6612073,-3.7654053,5.395780759124005E-4
144,-38.556282,-3.757463,-38.5582325,-3.7579688,-38.5570268,-3.7567074,0.002015014612849777
145,-38.556354,-3.75734,-38.5570268,-3.7567074,-38.5555906,-3.7553053,9.23494775299524E-4
146,-38.624813,-3.798122,-38.6239909,-3.7955511,-38.6238908,-3.7954013,0.002699143423384973
147,-38.672302,-3.799545,-38.6546126,-3.7864363,-38.654487,-3.786635,0.022017104442911373
148,-38.578392,-3.781829,-38.5768592,-3.7820566,-38.5780545,-3.7828202,0.0015496056272481169
149,-38.578346,-3.78175,-38.5768592,-3.7820566,-38.5780545,-3.7828202,0.001518083594538302
150,-38.624813,-3.798373,-38.6239909,-3.7955511,-38.6238908,-3.7954013,0.002939212142735276
151,-38.519554,-3.803463,-38.521857,-3.8037621,-38.5206244,-3.8021958,0.0023223414499142264
152,-38.530113,-3.825296,-38.5272087,-3.8294811,-38.5342469,-3.8278967,0.005094116262904448
153,-38.546463,-3.743835,-38.5464744,-3.744421,-38.5457448,-3.7436287,5.861108768826858E-4
154,-38.604175,-3.810325,-38.6065211,-3.809395,-38.6053134,-3.8081565,0.002523704659824408
155,-38.587459,-3.804223,-38.5865643,-3.8026631,-38.5872315,-3.8026227,0.0017982703078250912
156,-38.587554,-3.804299,-38.5865643,-3.8026631,-38.5872315,-3.8026227,0.0019119819298296771
157,-38.587856,-3.804188,-38.5865643,-3.8026631,-38.5872315,-3.8026227,0.001998451625635933
158,-38.671398,-3.800463,-38.654487,-3.786635,-38.654126,-3.787111,0.0218448049888301
159,-38.478015,-3.849128,-38.4756946,-3.8505286,-38.476905,-3.848254,0.0027103388201496765
160,-38.521873,-3.785747,-38.5216812,-3.7848821,-38.5219172,-3.785867,8.859115362150889E-4
161,-38.515632,-3.765263,-38.5148147,-3.7651518,-38.5158876,-3.7653017,8.248301218982105E-4
163,-38.52038,-3.8417532,-38.531532,-3.8355159,-38.5312587,-3.8353406,0.012777754704559878
164,-38.5862,-3.741732,-38.5862275,-3.7421821,-38.586311,-3.7410903,4.509393085551505E-4
165,-38.560825,-3.723045,-38.5606851,-3.7226974,-38.5598073,-3.7262448,3.7469690417747057E-4
167,-38.496475,-3.819528,-38.5047625,-3.8278779,-38.5006526,-3.811827,0.011764501105445248
168,-38.49964166666666,-3.766611666666662,-38.4970203,-3.7676356,-38.5026268,-3.7652515,0.0028142499306552703
169,-38.604755,-3.806742,-38.5911625,-3.7933395,-38.6056903,-3.8083433,0.019088820353804995
170,-38.604839,-3.806703,-38.5911625,-3.7933395,-38.6056903,-3.8083433,0.019121448284580254
172,-38.57302,-3.841771,-38.5675604,-3.8434291,-38.575123,-3.8414178,0.005705832784968268
173,-38.592792,-3.791673,-38.5854527,-3.7874634,-38.5911625,-3.7933395,0.008460854368801991
175,-35.255886,-5.924338,-37.2537212,-4.8337274,-37.254606,-4.8337856,2.276132018840607
177,-38.620666,-3.785716,-38.6188132,-3.791695,-38.6159242,-3.7861667,0.006259497491013637
179,-38.568042,-3.8244,-38.5580586,-3.8210601,-38.567603,-3.8165212,0.010527260211941017
180,-38.54283166666667,-3.737414999999995,-38.5427048,-3.7375799,-38.5429909,-3.7373549,2.080556683038093E-4
181,-38.576393,-3.793201,-38.5747659,-3.7938982,-38.5745253,-3.7883286,0.001770181417256847
182,-38.484188,-4.092261,-38.4930049,-4.1050793,-38.4975854,-4.0861275,0.015557844982515829
185,-38.604618,-3.806858,-38.5911625,-3.7933395,-38.6056903,-3.8083433,0.019073550338098502
186,-38.50173,-3.836065,-38.4957913,-3.8499942,-38.50466,-3.8316037,0.015142350224783838
187,-38.52003833333335,-3.839144999999993,-38.5208443,-3.8288453,-38.5209263,-3.8287561,0.010331185912450185
